64465,13645,297.0498352050781,299.5860290527344,0,0,111,100,57,281,3347,80,1616197412788
64465,13644,297.0439147949219,299.5802307128906,1,2,112,100,57,281,3330,79,1616197413658
64463,13644,296.9789123535156,299.5802307128906,0,1,112,101,58,283,3364,80,1616197414528
64466,13644,297.0763854980469,299.5802307128906,0,2,112,101,58,284,3364,80,1616197415398
64463,13643,296.9729309082031,299.57440185546875,1,1,113,102,58,286,3346,81,1616197416268
64465,13644,297.0439147949219,299.5802307128906,0,0,113,102,58,287,3346,81,1616197417137
64464,13644,297.01141357421875,299.5802307128906,0,1,113,102,58,288,3346,81,1616197418009
64466,13642,297.0644836425781,299.568603515625,0,1,114,103,59,290,3362,82,1616197418878
64468,13642,297.1294250488281,299.568603515625,0,1,114,104,59,291,3362,83,1616197419748
64466,13645,297.08233642578125,299.5860290527344,0,2,115,105,60,293,3378,84,1616197420618
64467,13641,297.09100341796875,299.5627746582031,0,1,115,105,60,295,3378,84,1616197421488
64466,13643,297.0704345703125,299.57440185546875,0,1,116,106,60,297,3361,85,1616197422357
64467,13645,297.11480712890625,299.5860290527344,1,1,116,107,61,298,3394,86,1616197423228
64467,13645,297.11480712890625,299.5860290527344,0,3,117,107,61,299,3377,86,1616197424097
64466,13644,297.0763854980469,299.5802307128906,0,1,117,108,62,301,3409,87,1616197424967
64465,13645,297.0498352050781,299.5860290527344,0,1,118,108,62,302,3392,86,1616197425838
64466,13641,297.05853271484375,299.5627746582031,0,1,118,109,62,304,3392,88,1616197426708
64465,13643,297.0379333496094,299.57440185546875,0,2,118,110,63,305,3425,89,1616197427577
64467,13640,297.0850524902344,299.5569763183594,0,1,119,110,63,306,3408,88,1616197428447
64468,13639,297.111572265625,299.5511474609375,1,1,119,111,63,307,3408,90,1616197429317
64466,13643,297.0704345703125,299.57440185546875,0,0,119,111,63,308,3408,90,1616197430187
64468,13639,297.111572265625,299.5511474609375,0,0,120,111,63,309,3391,90,1616197431057
64470,13641,297.1883850097656,299.5627746582031,0,1,120,112,64,310,3423,90,1616197431927
64468,13640,297.1175231933594,299.5569763183594,0,1,120,112,64,311,3423,90,1616197432797
64467,13638,297.0731506347656,299.54534912109375,1,1,120,113,64,312,3423,92,1616197433667
64470,13639,297.176513671875,299.5511474609375,0,2,121,114,64,314,3406,93,1616197434537
64469,13640,297.1499938964844,299.5569763183594,0,0,121,114,65,315,3437,93,1616197435407
64467,13640,297.0850524902344,299.5569763183594,0,1,121,115,65,316,3437,94,1616197436277
64469,13638,297.13812255859375,299.54534912109375,0,2,121,115,65,317,3437,94,1616197437147
64469,13637,297.13214111328125,299.5395202636719,0,2,122,116,66,318,3452,95,1616197438017
64469,13636,297.126220703125,299.5337219238281,0,2,122,116,66,318,3452,95,1616197438886
64470,13636,297.15869140625,299.5337219238281,1,2,122,117,66,319,3452,96,1616197439756
64469,13637,297.13214111328125,299.5395202636719,0,2,122,117,66,320,3452,96,1616197440626
64470,13638,297.1705627441406,299.54534912109375,0,1,123,118,66,321,3435,98,1616197441497
64467,13638,297.0731506347656,299.54534912109375,0,2,123,118,67,322,3466,97,1616197442367
64469,13639,297.14404296875,299.5511474609375,1,1,123,118,67,323,3466,97,1616197443236
64469,13637,297.13214111328125,299.5395202636719,0,0,123,119,67,324,3466,98,1616197444107
64473,13635,297.25006103515625,299.52789306640625,0,2,124,119,67,324,3449,98,1616197444976
64469,13636,297.126220703125,299.5337219238281,1,1,124,119,67,325,3449,98,1616197445846
64472,13635,297.2176208496094,299.52789306640625,0,1,124,120,68,325,3480,99,1616197446716
64470,13636,297.15869140625,299.5337219238281,0,0,124,120,68,326,3480,99,1616197447586
64469,13634,297.11431884765625,299.5220947265625,1,0,124,120,68,326,3480,99,1616197448456
64470,13636,297.15869140625,299.5337219238281,0,1,124,120,68,326,3480,99,1616197449326
64471,13635,297.1851806640625,299.52789306640625,0,1,125,120,68,326,3463,99,1616197450196
64471,13638,297.2030029296875,299.54534912109375,1,1,125,120,68,326,3463,99,1616197451066
64472,13632,297.1997985839844,299.5104675292969,1,2,125,120,68,326,3463,99,1616197451936
64473,13633,297.2381896972656,299.5162658691406,0,2,125,120,68,326,3463,99,1616197452805
64472,13633,297.20574951171875,299.5162658691406,0,1,125,120,68,325,3463,99,1616197453676
64472,13635,297.2176208496094,299.52789306640625,1,0,125,120,68,325,3463,99,1616197454545
64472,13630,297.18792724609375,299.49884033203125,0,2,125,120,68,325,3463,99,1616197455415
64474,13632,297.2646789550781,299.5104675292969,0,1,125,119,68,325,3463,97,1616197456285
64473,13632,297.23223876953125,299.5104675292969,0,2,125,119,67,324,3433,98,1616197457155
64472,13635,297.2176208496094,299.52789306640625,0,1,125,119,67,324,3433,98,1616197458025
64471,13631,297.1614074707031,299.504638671875,0,0,125,119,67,323,3433,98,1616197458895
64476,13632,297.3294982910156,299.5104675292969,1,1,125,119,67,323,3433,98,1616197459765
64474,13634,297.27655029296875,299.5220947265625,0,2,124,118,67,323,3449,96,1616197460635
64472,13633,297.20574951171875,299.5162658691406,0,2,124,118,67,322,3449,96,1616197461505
64475,13634,297.3089599609375,299.5220947265625,0,2,124,118,67,322,3449,96,1616197462375
64473,13636,297.2560119628906,299.5337219238281,0,1,124,118,67,321,3449,96,1616197463244
64473,13634,297.244140625,299.5220947265625,1,1,124,118,67,321,3449,96,1616197464115
64475,13633,297.3030090332031,299.5162658691406,1,1,124,118,67,320,3449,96,1616197464985
64475,13633,297.3030090332031,299.5162658691406,0,1,123,118,67,320,3466,97,1616197465855
64476,13631,297.32354736328125,299.504638671875,0,0,123,117,66,319,3435,96,1616197466724
64473,13632,297.23223876953125,299.5104675292969,0,1,123,117,66,318,3435,96,1616197467594
64476,13630,297.317626953125,299.49884033203125,0,0,123,117,66,318,3435,96,1616197468465
64476,13632,297.3294982910156,299.5104675292969,1,0,123,117,66,317,3435,96,1616197469335
64474,13630,297.2528076171875,299.49884033203125,0,1,123,116,66,317,3435,94,1616197470204
64473,13629,297.21441650390625,299.4930114746094,1,1,123,116,66,316,3435,94,1616197471074
64477,13630,297.35003662109375,299.49884033203125,0,1,123,116,66,316,3435,94,1616197471944
64476,13634,297.34136962890625,299.5220947265625,0,1,122,116,65,315,3420,95,1616197472815
64478,13630,297.3824462890625,299.49884033203125,0,0,122,115,65,314,3420,94,1616197473684
64477,13631,297.35595703125,299.504638671875,1,2,122,115,65,314,3420,94,1616197474554
64476,13631,297.32354736328125,299.504638671875,0,1,122,115,65,313,3420,94,1616197475424
64476,13627,297.2998352050781,299.48138427734375,0,0,122,115,65,313,3420,94,1616197476294
64476,13629,297.3116760253906,299.4930114746094,0,1,122,114,65,312,3420,92,1616197477164
64478,13628,297.3705749511719,299.4872131347656,1,1,122,114,65,312,3420,92,1616197478034
64477,13628,297.3381652832031,299.4872131347656,0,1,122,114,65,311,3420,92,1616197478904
64477,13626,297.3263244628906,299.4755859375,0,0,121,113,65,310,3437,91,1616197479774
64478,13627,297.3646240234375,299.48138427734375,0,2,121,113,64,310,3406,92,1616197480644
64479,13629,297.40887451171875,299.4930114746094,0,1,121,113,64,309,3406,92,1616197481514
64479,13628,297.4029541015625,299.4872131347656,1,1,121,112,64,308,3406,90,1616197482384
64479,13623,297.373291015625,299.4581298828125,1,0,121,112,64,307,3406,90,1616197483254
64479,13626,297.39111328125,299.4755859375,0,0,121,112,64,307,3406,90,1616197484124
64480,13625,297.41754150390625,299.4697570800781,0,3,121,111,64,306,3406,89,1616197484993
64480,13626,297.4234924316406,299.4755859375,0,0,120,111,63,305,3391,90,1616197485863
64480,13627,297.42938232421875,299.48138427734375,0,1,120,110,63,304,3391,88,1616197486733
64480,13624,297.41162109375,299.4639587402344,1,1,120,110,63,303,3391,88,1616197487604
64480,13628,297.4353332519531,299.4872131347656,0,1,119,110,63,302,3408,88,1616197488496
64479,13625,297.3851623535156,299.4697570800781,0,2,120,110,63,302,3391,88,1616197489366
64481,13625,297.4499206542969,299.4697570800781,0,0,120,110,63,303,3391,88,1616197490236
64479,13622,297.3674011230469,299.45233154296875,0,0,120,110,63,304,3391,88,1616197491106
64478,13623,297.3409118652344,299.4581298828125,0,1,120,111,63,305,3391,90,1616197491976
64479,13623,297.373291015625,299.4581298828125,0,1,121,111,64,306,3406,89,1616197492847
64480,13624,297.41162109375,299.4639587402344,0,1,121,112,64,307,3406,90,1616197493716
64478,13624,297.34686279296875,299.4639587402344,0,1,121,112,64,308,3406,90,1616197494586
