64475,13632,297.2970886230469,299.5104675292969,3,3,91,75,45,216,3275,55,1616197340513
64475,13633,297.3030090332031,299.5162658691406,2,1,91,75,45,217,3275,55,1616197341383
64475,13634,297.3089599609375,299.5220947265625,2,2,91,76,45,218,3275,57,1616197342253
64474,13632,297.2646789550781,299.5104675292969,1,0,92,76,45,219,3254,57,1616197343123
64475,13635,297.31488037109375,299.52789306640625,1,3,92,76,45,219,3254,57,1616197343993
64474,13634,297.27655029296875,299.5220947265625,0,0,92,76,45,220,3254,57,1616197344863
64474,13632,297.2646789550781,299.5104675292969,1,0,93,77,45,221,3234,58,1616197345733
64474,13634,297.27655029296875,299.5220947265625,1,2,93,77,46,222,3275,57,1616197346603
64474,13634,297.27655029296875,299.5220947265625,0,0,94,77,46,223,3255,57,1616197347473
64472,13633,297.20574951171875,299.5162658691406,1,2,94,77,46,224,3255,57,1616197348343
64473,13631,297.2262878417969,299.504638671875,1,1,94,78,46,224,3255,58,1616197349213
64473,13633,297.2381896972656,299.5162658691406,0,1,94,78,46,225,3255,58,1616197350083
64474,13637,297.2943420410156,299.5395202636719,0,1,95,78,46,226,3235,58,1616197350952
64471,13634,297.1792297363281,299.5220947265625,0,0,95,78,46,226,3235,58,1616197351822
64470,13637,297.16461181640625,299.5395202636719,0,0,96,78,46,227,3216,58,1616197352692
64472,13637,297.2294921875,299.5395202636719,1,0,96,79,46,228,3216,59,1616197353562
64470,13635,297.1527099609375,299.52789306640625,1,0,96,79,46,228,3216,59,1616197354432
64472,13634,297.2117004394531,299.5220947265625,0,1,96,79,46,229,3216,59,1616197355303
64470,13637,297.16461181640625,299.5395202636719,1,2,97,79,47,229,3237,58,1616197356172
64468,13637,297.09967041015625,299.5395202636719,1,0,97,79,47,230,3237,58,1616197357043
64471,13635,297.1851806640625,299.52789306640625,0,1,97,79,47,230,3237,58,1616197357912
64469,13637,297.13214111328125,299.5395202636719,0,1,97,79,47,230,3237,58,1616197358782
64471,13635,297.1851806640625,299.52789306640625,0,2,97,79,47,231,3237,58,1616197359653
64471,13636,297.1911315917969,299.5337219238281,0,1,97,80,47,231,3237,60,1616197360522
64468,13636,297.09375,299.5337219238281,1,0,97,80,47,231,3237,60,1616197361391
64471,13635,297.1851806640625,299.52789306640625,1,1,98,80,47,232,3218,60,1616197362262
64469,13636,297.126220703125,299.5337219238281,0,2,98,80,47,232,3218,60,1616197363131
64469,13638,297.13812255859375,299.54534912109375,0,0,98,80,47,232,3218,60,1616197364002
64470,13637,297.16461181640625,299.5395202636719,1,0,98,80,47,232,3218,60,1616197364872
64466,13636,297.0287780761719,299.5337219238281,0,0,98,80,47,233,3218,60,1616197365742
64468,13636,297.09375,299.5337219238281,0,1,98,80,47,233,3218,60,1616197366611
64468,13640,297.1175231933594,299.5569763183594,1,1,98,81,47,233,3218,61,1616197367481
64468,13641,297.12347412109375,299.5627746582031,1,1,98,81,47,234,3218,61,1616197368351
64467,13640,297.0850524902344,299.5569763183594,0,1,98,81,47,234,3218,61,1616197369221
64466,13635,297.0227966308594,299.52789306640625,0,1,98,81,48,234,3257,60,1616197370091
64467,13639,297.0791015625,299.5511474609375,0,2,98,81,48,235,3257,60,1616197370962
64466,13638,297.0406799316406,299.54534912109375,0,2,98,82,48,235,3257,62,1616197371832
64466,13642,297.0644836425781,299.568603515625,0,1,98,82,48,235,3257,62,1616197372702
64466,13640,297.0525817871094,299.5569763183594,1,1,98,82,48,236,3257,62,1616197373571
64464,13639,296.9815979003906,299.5511474609375,0,3,99,82,48,236,3238,62,1616197374441
64466,13640,297.0525817871094,299.5569763183594,1,1,99,82,48,236,3238,62,1616197375311
64464,13643,297.00543212890625,299.57440185546875,0,4,99,82,48,237,3238,62,1616197376181
64466,13642,297.0644836425781,299.568603515625,0,1,99,82,48,237,3238,62,1616197377051
64463,13638,296.9431457519531,299.54534912109375,1,1,99,82,48,237,3238,62,1616197377921
64463,13640,296.955078125,299.5569763183594,0,1,99,83,48,237,3238,63,1616197378791
64463,13639,296.9490966796875,299.5511474609375,1,2,99,83,48,238,3238,63,1616197379661
64464,13641,296.9935302734375,299.5627746582031,1,1,99,83,48,238,3238,63,1616197380531
64460,13640,296.8574523925781,299.5569763183594,0,1,99,83,48,238,3238,63,1616197381400
64461,13641,296.8959655761719,299.5627746582031,0,0,99,83,48,239,3238,63,1616197382270
64462,13641,296.9284973144531,299.5627746582031,0,0,100,83,48,239,3219,63,1616197383140
64460,13641,296.8634033203125,299.5627746582031,0,0,100,83,48,240,3219,63,1616197384010
64462,13640,296.92254638671875,299.5569763183594,1,0,100,84,48,240,3219,64,1616197384880
64463,13643,296.9729309082031,299.57440185546875,0,1,100,84,48,240,3219,64,1616197385750
64458,13641,296.7983093261719,299.5627746582031,0,2,100,84,49,241,3257,64,1616197386620
64461,13643,296.9078674316406,299.57440185546875,1,1,101,84,49,241,3239,63,1616197387490
64461,13645,296.9197998046875,299.5860290527344,0,0,101,84,49,242,3239,63,1616197388360
64460,13645,296.88726806640625,299.5860290527344,1,1,101,84,49,242,3239,63,1616197389230
64458,13644,296.81622314453125,299.5802307128906,1,2,101,84,49,243,3239,63,1616197390100
64461,13644,296.9138488769531,299.5802307128906,0,1,101,85,49,243,3239,65,1616197390970
64460,13643,296.8753356933594,299.57440185546875,0,0,101,85,49,244,3239,65,1616197391840
64459,13643,296.8427734375,299.57440185546875,0,1,102,85,49,245,3221,65,1616197392710
64459,13644,296.8487854003906,299.5802307128906,0,1,102,86,50,246,3258,66,1616197393579
64459,13644,296.8487854003906,299.5802307128906,1,1,102,86,50,247,3258,66,1616197394449
64460,13644,296.8813171386719,299.5802307128906,1,1,103,87,50,249,3240,67,1616197395319
