64462,13637,296.9046630859375,299.5395202636719,0,0,105,90,52,257,3277,69,1616197579840
64461,13636,296.86614990234375,299.5337219238281,0,1,104,89,51,255,3259,69,1616197580710
64461,13635,296.8601989746094,299.52789306640625,0,0,104,88,51,253,3259,67,1616197581580
64461,13631,296.8363342285156,299.504638671875,1,0,103,88,51,252,3277,68,1616197582450
64460,13638,296.8455505371094,299.54534912109375,0,2,103,88,51,252,3277,68,1616197583320
64461,13635,296.8601989746094,299.52789306640625,0,1,103,87,50,249,3240,67,1616197584190
64463,13635,296.9252624511719,299.52789306640625,0,1,102,86,50,248,3258,66,1616197585060
64460,13634,296.8216857910156,299.5220947265625,0,1,101,85,49,246,3239,65,1616197585929
64461,13633,296.8482666015625,299.5162658691406,1,1,102,85,49,246,3221,65,1616197586799
64460,13635,296.82763671875,299.52789306640625,0,0,102,85,49,245,3221,65,1616197587669
64463,13633,296.9133605957031,299.5162658691406,0,1,101,85,49,243,3239,65,1616197588539
64460,13634,296.8216857910156,299.5220947265625,0,1,101,84,49,243,3239,63,1616197589409
64463,13634,296.9193115234375,299.5220947265625,0,2,101,84,49,242,3239,63,1616197590280
64462,13634,296.8868103027344,299.5220947265625,0,1,100,84,48,241,3219,64,1616197591150
64465,13633,296.9783935546875,299.5162658691406,1,1,100,84,48,241,3219,64,1616197592019
64463,13632,296.90740966796875,299.5104675292969,0,1,100,84,48,240,3219,64,1616197592889
