64489,13575,297.41302490234375,299.1790771484375,0,2,125,119,68,325,3463,97,1616196649693
64488,13576,297.38653564453125,299.18487548828125,0,2,125,119,67,325,3433,98,1616196653464
64488,13572,297.3628845214844,299.16162109375,0,0,125,119,67,324,3433,98,1616196657234
64486,13575,297.3158264160156,299.1790771484375,0,0,125,119,67,324,3433,98,1616196661006
64488,13575,297.380615234375,299.1790771484375,0,1,124,119,67,323,3449,98,1616196664776
64488,13570,297.3510437011719,299.1499938964844,0,0,124,118,67,323,3449,96,1616196668546
64488,13571,297.3569641113281,299.15582275390625,0,1,124,118,67,322,3449,96,1616196672318
64492,13571,297.4864807128906,299.15582275390625,0,2,124,118,67,321,3449,96,1616196676088
64490,13568,297.4040222167969,299.13836669921875,0,0,124,118,67,321,3449,96,1616196679859
64489,13570,297.3834533691406,299.1499938964844,0,3,123,118,67,320,3466,97,1616196683629
64491,13568,297.4363708496094,299.13836669921875,0,0,123,118,66,320,3435,98,1616196687401
64489,13569,297.37750244140625,299.1441650390625,0,1,123,117,66,319,3435,96,1616196691171
64490,13567,297.3981018066406,299.1325378417969,0,0,123,117,66,319,3435,96,1616196694942
64491,13570,297.4482116699219,299.1499938964844,0,2,123,117,66,318,3435,96,1616196698713
64491,13570,297.4482116699219,299.1499938964844,0,0,123,117,66,318,3435,96,1616196702484
64488,13566,297.327392578125,299.1267395019531,0,2,123,117,66,317,3435,96,1616196706254
64490,13569,297.409912109375,299.1441650390625,0,0,123,116,66,316,3435,94,1616196710025
64489,13565,297.3538818359375,299.12091064453125,0,0,122,116,65,316,3420,95,1616196713795
64492,13566,297.4569396972656,299.1267395019531,1,2,122,116,65,315,3420,95,1616196717567
64489,13567,297.3656921386719,299.1325378417969,0,0,122,115,65,315,3420,94,1616196721337
64487,13566,297.29498291015625,299.1267395019531,0,1,122,115,65,314,3420,94,1616196725108
64490,13568,297.4040222167969,299.13836669921875,0,1,122,115,65,314,3420,94,1616196728879
64491,13566,297.424560546875,299.1267395019531,0,1,122,115,65,313,3420,94,1616196732650
64491,13567,297.4304504394531,299.1325378417969,0,0,122,115,65,313,3420,94,1616196736420
64491,13569,297.4422607421875,299.1441650390625,0,0,122,114,65,312,3420,92,1616196740190
64492,13569,297.4746398925781,299.1441650390625,0,1,122,114,64,312,3389,93,1616196743962
64492,13569,297.4746398925781,299.1441650390625,1,2,122,114,64,311,3389,93,1616196747732
64491,13569,297.4422607421875,299.1441650390625,0,2,122,113,64,310,3389,91,1616196751503
64493,13570,297.5129089355469,299.1499938964844,0,1,121,113,64,309,3406,92,1616196755274
64492,13567,297.46282958984375,299.1325378417969,0,1,121,112,64,308,3406,90,1616196759045
64491,13567,297.4304504394531,299.1325378417969,0,1,121,112,64,308,3406,90,1616196762815
64492,13568,297.46875,299.13836669921875,0,1,121,112,64,307,3406,90,1616196766586
64491,13567,297.4304504394531,299.1325378417969,0,1,121,111,63,306,3374,89,1616196770357
64492,13565,297.4510192871094,299.12091064453125,1,1,121,111,63,305,3374,89,1616196774128
64492,13565,297.4510192871094,299.12091064453125,0,1,120,110,63,304,3391,88,1616196777899
64492,13567,297.46282958984375,299.1325378417969,0,0,120,110,63,303,3391,88,1616196781692
64493,13566,297.4892883300781,299.1267395019531,0,1,121,110,63,304,3374,88,1616196785464
64494,13566,297.52166748046875,299.1267395019531,0,1,121,110,63,305,3374,88,1616196789234
64494,13564,297.5098571777344,299.1151123046875,0,3,121,111,63,306,3374,89,1616196793005
64494,13566,297.52166748046875,299.1267395019531,0,1,121,111,64,306,3406,89,1616196796775
64493,13563,297.4715881347656,299.1092834472656,0,0,121,112,64,307,3406,90,1616196800545
64494,13563,297.5039367675781,299.1092834472656,1,1,121,112,64,308,3406,90,1616196804317
