64553,13661,299.9640197753906,299.6790771484375,9,43,96,80,46,227,3216,61,1616199378500
64557,13661,300.09039306640625,299.6790771484375,12,31,95,79,45,226,3195,60,1616199379436
64548,13659,299.7942199707031,299.6674499511719,9,7,96,80,45,226,3176,62,1616199380373
64546,13659,299.7308654785156,299.6674499511719,7,2,96,80,46,227,3216,61,1616199381308
64543,13660,299.6415710449219,299.6732482910156,4,3,96,80,46,227,3216,61,1616199382244
64531,13658,299.24871826171875,299.66162109375,1,5,96,80,45,227,3176,62,1616199383180
64520,13656,298.8863525390625,299.6499938964844,2,14,96,80,45,227,3176,62,1616199384116
64548,13657,299.7825927734375,299.65582275390625,2,13,95,79,45,225,3195,60,1616199385052
64622,13654,302.0837097167969,299.63836669921875,14,107,94,79,45,224,3214,61,1616199385988
64563,13656,300.2507629394531,299.6499938964844,19,62,93,77,44,219,3193,59,1616199386924
64554,13652,299.9434509277344,299.6267395019531,2,57,91,75,43,215,3191,57,1616199387859
64529,13652,299.1500244140625,299.6267395019531,4,33,82,69,40,196,3249,53,1616199388795
64603,13652,301.48175048828125,299.6267395019531,1,4,82,69,40,197,3249,53,1616199389731
64614,13651,301.818359375,299.62091064453125,10,68,83,70,40,197,3227,54,1616199390668
64615,13655,301.8721923828125,299.6441650390625,13,32,83,70,40,197,3227,54,1616199391604
64477,13652,297.4805603027344,299.6267395019531,9,195,87,73,42,208,3230,56,1616199392540
64468,13654,297.2008056640625,299.63836669921875,26,119,91,76,43,217,3191,58,1616199393475
64471,13651,297.2802429199219,299.62091064453125,28,55,104,83,47,238,3112,62,1616199394411
64472,13650,297.3067626953125,299.6151123046875,22,17,105,84,48,239,3132,63,1616199395347
64464,13651,297.0530700683594,299.62091064453125,17,15,113,90,51,258,3110,68,1616199396284
64466,13649,297.10614013671875,299.6092834472656,13,8,112,89,51,255,3125,66,1616199397219
64468,13654,297.2008056640625,299.63836669921875,9,2,106,84,48,240,3116,63,1616199398155
64470,13652,297.2537841796875,299.6267395019531,5,3,109,87,49,249,3103,66,1616199399090
64474,13648,297.35968017578125,299.6034851074219,3,2,111,89,50,254,3107,67,1616199400026
64473,13648,297.3272705078125,299.6034851074219,2,3,111,89,50,254,3107,67,1616199400963
64474,13650,297.3715515136719,299.6151123046875,1,2,112,89,51,256,3125,66,1616199401898
64475,13649,297.3979797363281,299.6092834472656,1,4,112,89,50,255,3091,67,1616199402834
64479,13649,297.5274353027344,299.6092834472656,1,4,111,88,50,252,3107,66,1616199403771
