64473,13678,297.50543212890625,299.77789306640625,28,20,132,86,56,282,3007,51,1616198700865
64474,13679,297.5437316894531,299.7837219238281,16,13,134,88,57,287,3011,53,1616198701736
64473,13680,297.517333984375,299.7895202636719,10,7,134,88,57,289,3011,53,1616198702605
64470,13680,297.42022705078125,299.7895202636719,6,7,135,88,57,290,2999,53,1616198703475
64468,13682,297.3673400878906,299.8011474609375,3,3,135,89,57,291,2999,54,1616198704345
64469,13679,297.3819274902344,299.7837219238281,2,4,136,89,57,292,2987,54,1616198705215
64465,13682,297.2701416015625,299.8011474609375,1,2,136,90,58,293,3015,55,1616198706085
64464,13679,297.2198486328125,299.7837219238281,0,3,137,90,58,295,3003,55,1616198706956
64464,13680,297.2257995605469,299.7895202636719,1,2,137,91,58,296,3003,56,1616198707825
64463,13677,297.1755065917969,299.7720947265625,1,4,138,91,58,298,2992,56,1616198708695
64461,13682,297.1403503417969,299.8011474609375,1,2,138,92,58,299,2992,57,1616198709566
64461,13679,297.12249755859375,299.7837219238281,1,4,139,92,58,300,2980,57,1616198710435
64461,13681,297.1344299316406,299.79534912109375,1,1,139,93,59,301,3008,58,1616198711305
64459,13682,297.0754089355469,299.8011474609375,2,2,140,93,59,301,2996,58,1616198712175
64460,13684,297.11981201171875,299.8127746582031,1,0,140,94,59,303,2996,59,1616198713045
64458,13684,297.05487060546875,299.8127746582031,1,3,141,94,59,304,2985,59,1616198713915
64458,13684,297.05487060546875,299.8127746582031,1,1,141,95,60,306,3012,60,1616198714785
64460,13683,297.1138610839844,299.8069763183594,1,3,142,96,60,307,3000,61,1616198715655
64458,13686,297.0668029785156,299.82440185546875,1,2,142,96,60,308,3000,61,1616198716525
64460,13684,297.11981201171875,299.8127746582031,0,0,142,97,60,309,3000,63,1616198717395
64458,13683,297.0489196777344,299.8069763183594,1,2,143,97,61,310,3016,62,1616198718265
64456,13682,296.9779357910156,299.8011474609375,0,2,143,97,61,311,3016,62,1616198719135
64455,13683,296.9513854980469,299.8069763183594,1,1,143,98,61,312,3016,63,1616198720005
64454,13683,296.91888427734375,299.8069763183594,0,0,143,98,61,313,3016,63,1616198720875
64457,13683,297.01641845703125,299.8069763183594,1,2,143,99,61,313,3016,65,1616198721745
64454,13684,296.9248352050781,299.8127746582031,1,1,143,99,62,314,3042,64,1616198722615
64454,13683,296.91888427734375,299.8069763183594,0,0,143,99,62,314,3042,64,1616198723484
64456,13684,296.9898681640625,299.8127746582031,0,2,143,99,62,315,3042,64,1616198724354
64455,13683,296.9513854980469,299.8069763183594,0,1,143,100,62,315,3042,66,1616198725224
64455,13686,296.96929931640625,299.82440185546875,0,1,142,100,62,315,3054,66,1616198726094
64457,13683,297.01641845703125,299.8069763183594,0,2,142,100,62,315,3054,66,1616198726964
64456,13683,296.9839172363281,299.8069763183594,0,0,142,100,62,315,3054,66,1616198727834
64456,13683,296.9839172363281,299.8069763183594,0,2,141,100,62,315,3066,66,1616198728703
64456,13683,296.9839172363281,299.8069763183594,0,0,141,101,62,315,3066,68,1616198729574
64455,13684,296.9573669433594,299.8127746582031,0,1,141,101,62,315,3066,68,1616198730443
64455,13685,296.9633483886719,299.818603515625,0,2,140,101,62,315,3078,68,1616198731313
64455,13682,296.9454040527344,299.8011474609375,0,1,140,101,62,314,3078,68,1616198732183
64455,13685,296.9633483886719,299.818603515625,0,3,139,101,62,314,3090,68,1616198733054
64452,13681,296.8418273925781,299.79534912109375,1,0,139,101,62,314,3090,68,1616198733923
64453,13683,296.8863220214844,299.8069763183594,1,1,138,101,62,314,3102,69,1616198734794
64454,13684,296.9248352050781,299.8127746582031,0,2,138,101,62,313,3102,69,1616198735663
64455,13683,296.9513854980469,299.8069763183594,0,1,137,101,62,313,3115,69,1616198736533
